2014	STATEN ISLAND	235	782
2014	STATEN ISLAND	341	3798
2014	STATEN ISLAND	344	2304
2014	STATEN ISLAND	351	2195
2014	STATEN ISLAND	361	1487
2014	STATEN ISLAND	578	4376
2015	BRONX	105	4368
2015	BRONX	107	2662
2015	BRONX	109	6089
2015	BRONX	235	7479
2015	BRONX	341	14678
2015	BRONX	344	13224
2015	BRONX	351	8904
2015	BRONX	361	4558
2015	BRONX	578	13091
2015	BROOKLYN	105	5686
2015	BROOKLYN	107	5491
2015	BROOKLYN	109	11342
2015	BROOKLYN	235	5276
2015	BROOKLYN	341	22331
2015	BROOKLYN	344	16019
2015	BROOKLYN	351	11572
2015	BROOKLYN	361	6280
2015	BROOKLYN	578	19394
2015	MANHATTAN	105	3143
2015	MANHATTAN	107	2743
2015	MANHATTAN	109	15602
2015	MANHATTAN	235	4992
2015	MANHATTAN	341	24397
2015	MANHATTAN	344	9993
2015	MANHATTAN	351	8210
2015	MANHATTAN	361	3681
2015	MANHATTAN	578	12260
2015	QUEENS	105	3260
2015	QUEENS	107	3544
2015	QUEENS	109	7815
2015	QUEENS	235	990
2015	QUEENS	341	15525
2015	QUEENS	344	10507
2015	QUEENS	351	7735
2015	QUEENS	361	4196
2015	QUEENS	578	12284
2015	STATEN ISLAND	105	456
2015	STATEN ISLAND	107	560
2015	STATEN ISLAND	109	1219
2015	STATEN ISLAND	235	457
2015	STATEN ISLAND	341	3274
2015	STATEN ISLAND	344	2189
2015	STATEN ISLAND	351	2444
2015	STATEN ISLAND	361	1427
2015	STATEN ISLAND	578	4310
