05/02/2014,1239
05/02/2015,943
05/03/2006,1010
05/03/2007,1076
05/03/2008,980
05/03/2009,816
05/03/2010,918
05/03/2011,1018
05/03/2012,1057
05/03/2013,1142
05/03/2014,1144
05/03/2015,1004
05/04/2006,959
05/04/2007,1058
05/04/2008,858
05/04/2009,850
05/04/2010,995
05/04/2011,912
05/04/2012,1138
05/04/2013,1064
05/04/2014,1055
05/04/2015,964
05/05/2006,1192
05/05/2007,1057
05/05/2008,916
05/05/2009,1030
05/05/2010,1097
05/05/2011,972
05/05/2012,1060
05/05/2013,1009
05/05/2014,1054
05/05/2015,1088
05/06/2006,983
05/06/2007,901
05/06/2008,1054
05/06/2009,1061
05/06/2010,1051
05/06/2011,1142
05/06/2012,989
05/06/2013,971
05/06/2014,1138
05/06/2015,1083
05/07/2006,905
05/07/2007,973
05/07/2008,951
05/07/2009,921
05/07/2010,1219
05/07/2011,1018
05/07/2012,897
05/07/2013,1103
05/07/2014,1151
05/07/2015,1065
05/08/2006,918
05/08/2007,932
05/08/2008,1004
05/08/2009,1168
05/08/2010,1058
05/08/2011,888
05/08/2012,1065
05/08/2013,1004
05/08/2014,1033
05/08/2015,1139
05/09/2006,996
05/09/2007,1044
05/09/2008,994
05/09/2009,1094
05/09/2010,842
05/09/2011,982
05/09/2012,1063
05/09/2013,1039
05/09/2014,1180
05/09/2015,1084
05/10/2006,1043
05/10/2007,999
05/10/2008,1005
05/10/2009,908
05/10/2010,965
05/10/2011,1098
05/10/2012,1134
05/10/2013,1241
05/10/2014,1165
05/10/2015,1078
05/11/2006,1022
05/11/2007,1116
05/11/2008,862
05/11/2009,967
05/11/2010,960
05/11/2011,1115
05/11/2012,1145
05/11/2013,1113
05/11/2014,1029
05/11/2015,1028
05/12/2006,980
05/12/2007,1099
05/12/2008,879
05/12/2009,1064
05/12/2010,1023
05/12/2011,1126
05/12/2012,1118
05/12/2013,1055
05/12/2014,1090
05/12/2015,1101
05/13/2006,942
05/13/2007,858
05/13/2008,1037
05/13/2009,1118
05/13/2010,1048
05/13/2011,1167
05/13/2012,978
05/13/2013,981
05/13/2014,1116
05/13/2015,1180
05/14/2006,817
05/14/2007,1015
05/14/2008,1029
05/14/2009,983
05/14/2010,1141
05/14/2011,985
05/14/2012,972
05/14/2013,1044
05/14/2014,1134
05/14/2015,1101
05/15/2006,971
05/15/2007,1091
05/15/2008,1025
05/15/2009,1206
05/15/2010,1049
05/15/2011,951
05/15/2012,1054
05/15/2013,1173
05/15/2014,1217
05/15/2015,1312
05/16/2006,862
05/16/2007,1047
05/16/2008,1021
05/16/2009,1039
05/16/2010,921
05/16/2011,893
05/16/2012,1127
05/16/2013,1142
05/16/2014,1236
05/16/2015,1072
05/17/2006,951
05/17/2007,1064
05/17/2008,1004
05/17/2009,868
05/17/2010,950
05/17/2011,923
05/17/2012,1122
05/17/2013,1179
05/17/2014,1157
05/17/2015,1023
05/18/2006,1008
05/18/2007,1085
05/18/2008,857
05/18/2009,915
05/18/2010,840
05/18/2011,1049
05/18/2012,1183
05/18/2013,1045
05/18/2014,1044
05/18/2015,1113
05/19/2006,945
05/19/2007,915
05/19/2008,850
05/19/2009,909
05/19/2010,961
05/19/2011,1095
05/19/2012,1081
05/19/2013,856
05/19/2014,1090
05/19/2015,1052
05/20/2006,1003
05/20/2007,958
05/20/2008,951
05/20/2009,1111
05/20/2010,1136
05/20/2011,1193
05/20/2012,1036
05/20/2013,1066
05/20/2014,1165
05/20/2015,1147
05/21/2006,821
05/21/2007,975
05/21/2008,1024
05/21/2009,1013
05/21/2010,1205
05/21/2011,1070
05/21/2012,964
05/21/2013,1098
05/21/2014,1250
05/21/2015,1075
05/22/2006,963
05/22/2007,1080
05/22/2008,1013
05/22/2009,1138
05/22/2010,1083
05/22/2011,898
05/22/2012,1066
05/22/2013,1171
05/22/2014,1081
05/22/2015,1238
05/23/2006,1012
05/23/2007,1063
05/23/2008,1155
05/23/2009,1029
05/23/2010,909
05/23/2011,986
05/23/2012,1103
05/23/2013,1068
05/23/2014,1186
05/23/2015,1099
05/24/2006,940
05/24/2007,1024
05/24/2008,966
05/24/2009,914
05/24/2010,964
05/24/2011,1041
05/24/2012,1027
05/24/2013,1091
05/24/2014,1082
05/24/2015,1046
05/25/2006,1017
05/25/2007,1106
05/25/2008,896
05/25/2009,926
05/25/2010,1157
05/25/2011,1092
05/25/2012,1210
05/25/2013,1029
05/25/2014,1032
05/25/2015,1002
05/26/2006,1069
05/26/2007,1018
05/26/2008,841
05/26/2009,986
05/26/2010,1038
05/26/2011,1056
05/26/2012,1122
05/26/2013,957
05/26/2014,1048
05/26/2015,1120
05/27/2006,924
05/27/2007,864
05/27/2008,1012
05/27/2009,973
05/27/2010,1014
05/27/2011,1190
05/27/2012,957
05/27/2013,959
05/27/2014,1106
05/27/2015,1083
05/28/2006,925
05/28/2007,905
05/28/2008,1049
05/28/2009,994
05/28/2010,1128
05/28/2011,1063
05/28/2012,931
05/28/2013,1005
05/28/2014,1156
05/28/2015,1055
05/29/2006,771
05/29/2007,1051
05/29/2008,978
05/29/2009,1117
05/29/2010,1078
